promo_id,transaction_id,product_id,store_id,date,discount_pct,promo_type
PRM0000383,TXN00001878,P001,S003,2024-02-20,0.23,Flash Sale
PRM0000384,TXN00001882,P001,S003,2024-02-24,0.28,Festival
PRM0000385,TXN00001883,P001,S003,2024-02-25,0.13,Flash Sale
PRM0000386,TXN00001889,P001,S003,2024-03-02,0.28,Festival
PRM0000387,TXN00001890,P001,S003,2024-03-03,0.08,Flash Sale
PRM0000388,TXN00001902,P001,S003,2024-03-15,0.05,Seasonal
PRM0000389,TXN00001907,P001,S003,2024-03-20,0.16,Seasonal
PRM0000390,TXN00001911,P001,S003,2024-03-24,0.07,Seasonal
PRM0000391,TXN00001922,P001,S003,2024-04-04,0.13,Seasonal
PRM0000392,TXN00001929,P001,S003,2024-04-11,0.08,Seasonal
PRM0000393,TXN00001934,P001,S003,2024-04-16,0.38,Festival
PRM0000394,TXN00001940,P001,S003,2024-04-22,0.11,Flash Sale
PRM0000395,TXN00001944,P001,S003,2024-04-26,0.39,Seasonal
PRM0000396,TXN00001945,P001,S003,2024-04-27,0.33,Flash Sale
PRM0000397,TXN00001949,P001,S003,2024-05-01,0.38,Clearance
PRM0000398,TXN00001950,P001,S003,2024-05-02,0.21,Clearance
PRM0000399,TXN00001954,P001,S003,2024-05-06,0.26,Festival
PRM0000400,TXN00001956,P001,S003,2024-05-08,0.39,Clearance
PRM0000401,TXN00001957,P001,S003,2024-05-09,0.25,Flash Sale
PRM0000402,TXN00001960,P001,S003,2024-05-12,0.4,Seasonal
PRM0000403,TXN00001964,P001,S003,2024-05-16,0.14,Flash Sale
PRM0000404,TXN00001966,P001,S003,2024-05-18,0.33,Flash Sale
PRM0000405,TXN00001967,P001,S003,2024-05-19,0.29,Seasonal
PRM0000406,TXN00001969,P001,S003,2024-05-21,0.32,Festival
PRM0000407,TXN00001991,P001,S003,2024-06-12,0.32,Festival
PRM0000408,TXN00001996,P001,S003,2024-06-17,0.05,Flash Sale
PRM0000409,TXN00001999,P001,S003,2024-06-20,0.38,Seasonal
PRM0000410,TXN00002012,P001,S003,2024-07-03,0.09,Festival
PRM0000411,TXN00002018,P001,S003,2024-07-09,0.22,Festival
PRM0000412,TXN00002025,P001,S003,2024-07-16,0.28,Seasonal
PRM0000413,TXN00002028,P001,S003,2024-07-19,0.13,Flash Sale
PRM0000414,TXN00002029,P001,S003,2024-07-20,0.25,Clearance
PRM0000415,TXN00002031,P001,S003,2024-07-22,0.14,Seasonal
PRM0000416,TXN00002035,P001,S003,2024-07-26,0.11,Flash Sale
PRM0000417,TXN00002041,P001,S003,2024-08-01,0.23,Clearance
PRM0000418,TXN00002055,P001,S003,2024-08-15,0.27,Seasonal
PRM0000419,TXN00002057,P001,S003,2024-08-17,0.16,Flash Sale
PRM0000420,TXN00002058,P001,S003,2024-08-18,0.2,Clearance
PRM0000421,TXN00002060,P001,S003,2024-08-20,0.27,Festival
PRM0000422,TXN00002064,P001,S003,2024-08-24,0.15,Seasonal
PRM0000423,TXN00002075,P001,S003,2024-09-04,0.19,Seasonal
PRM0000424,TXN00002081,P001,S003,2024-09-10,0.13,Festival
PRM0000425,TXN00002087,P001,S003,2024-09-16,0.13,Flash Sale
PRM0000426,TXN00002088,P001,S003,2024-09-17,0.34,Clearance
PRM0000427,TXN00002089,P001,S003,2024-09-18,0.07,Festival
PRM0000428,TXN00002098,P001,S003,2024-09-27,0.38,Clearance
PRM0000429,TXN00002103,P001,S003,2024-10-02,0.12,Festival
PRM0000430,TXN00002106,P001,S003,2024-10-05,0.33,Flash Sale
PRM0000431,TXN00002112,P001,S003,2024-10-11,0.29,Festival
PRM0000432,TXN00002116,P001,S003,2024-10-15,0.17,Festival
PRM0000433,TXN00002119,P001,S003,2024-10-18,0.08,Seasonal
PRM0000434,TXN00002120,P001,S003,2024-10-19,0.3,Festival
PRM0000435,TXN00002121,P001,S003,2024-10-20,0.27,Clearance
PRM0000436,TXN00002122,P001,S003,2024-10-21,0.3,Clearance
PRM0000437,TXN00002141,P001,S003,2024-11-09,0.05,Seasonal
PRM0000438,TXN00002145,P001,S003,2024-11-13,0.05,Festival
PRM0000439,TXN00002150,P001,S003,2024-11-18,0.3,Clearance
PRM0000440,TXN00002158,P001,S003,2024-11-26,0.35,Flash Sale
PRM0000441,TXN00002160,P001,S003,2024-11-28,0.13,Seasonal
PRM0000442,TXN00002163,P001,S003,2024-12-01,0.27,Festival
PRM0000443,TXN00002175,P001,S003,2024-12-13,0.12,Flash Sale
PRM0000444,TXN00002178,P001,S003,2024-12-16,0.2,Clearance
PRM0000445,TXN00002179,P001,S003,2024-12-17,0.07,Flash Sale
PRM0000446,TXN00002183,P001,S003,2024-12-21,0.3,Seasonal
PRM0000447,TXN00002186,P001,S003,2024-12-24,0.4,Clearance
PRM0000448,TXN00002190,P001,S003,2024-12-28,0.2,Festival
PRM0000449,TXN00002191,P001,S003,2024-12-29,0.38,Flash Sale
PRM0000450,TXN00002192,P001,S003,2024-12-30,0.08,Flash Sale
PRM0000451,TXN00002203,P001,S004,2023-01-10,0.21,Festival
PRM0000452,TXN00002206,P001,S004,2023-01-13,0.37,Clearance
PRM0000453,TXN00002214,P001,S004,2023-01-21,0.3,Clearance
PRM0000454,TXN00002223,P001,S004,2023-01-30,0.32,Clearance
PRM0000455,TXN00002227,P001,S004,2023-02-03,0.3,Flash Sale
PRM0000456,TXN00002234,P001,S004,2023-02-10,0.13,Seasonal
PRM0000457,TXN00002239,P001,S004,2023-02-15,0.12,Clearance
PRM0000458,TXN00002244,P001,S004,2023-02-20,0.14,Seasonal
PRM0000459,TXN00002249,P001,S004,2023-02-25,0.24,Clearance
PRM0000460,TXN00002250,P001,S004,2023-02-26,0.17,Flash Sale
PRM0000461,TXN00002257,P001,S004,2023-03-05,0.16,Flash Sale
PRM0000462,TXN00002263,P001,S004,2023-03-11,0.06,Clearance
PRM0000463,TXN00002267,P001,S004,2023-03-15,0.08,Clearance
PRM0000464,TXN00002269,P001,S004,2023-03-17,0.1,Festival
PRM0000465,TXN00002274,P001,S004,2023-03-22,0.16,Seasonal
PRM0000466,TXN00002278,P001,S004,2023-03-26,0.25,Flash Sale
PRM0000467,TXN00002281,P001,S004,2023-03-29,0.24,Festival
PRM0000468,TXN00002282,P001,S004,2023-03-30,0.16,Festival
PRM0000469,TXN00002289,P001,S004,2023-04-06,0.07,Flash Sale
PRM0000470,TXN00002290,P001,S004,2023-04-07,0.1,Festival
PRM0000471,TXN00002293,P001,S004,2023-04-10,0.23,Seasonal
PRM0000472,TXN00002295,P001,S004,2023-04-12,0.22,Clearance
PRM0000473,TXN00002310,P001,S004,2023-04-27,0.35,Seasonal
PRM0000474,TXN00002318,P001,S004,2023-05-05,0.17,Seasonal
PRM0000475,TXN00002327,P001,S004,2023-05-14,0.13,Flash Sale
PRM0000476,TXN00002333,P001,S004,2023-05-20,0.36,Seasonal
PRM0000477,TXN00002334,P001,S004,2023-05-21,0.27,Festival
PRM0000478,TXN00002344,P001,S004,2023-05-31,0.07,Seasonal
PRM0000479,TXN00002347,P001,S004,2023-06-03,0.14,Clearance
PRM0000480,TXN00002348,P001,S004,2023-06-04,0.38,Clearance
PRM0000481,TXN00002349,P001,S004,2023-06-05,0.21,Seasonal
PRM0000482,TXN00002352,P001,S004,2023-06-08,0.18,Clearance
PRM0000483,TXN00002353,P001,S004,2023-06-09,0.28,Seasonal
PRM0000484,TXN00002357,P001,S004,2023-06-13,0.22,Clearance
PRM0000485,TXN00002359,P001,S004,2023-06-15,0.24,Clearance
PRM0000486,TXN00002364,P001,S004,2023-06-20,0.39,Flash Sale
PRM0000487,TXN00002366,P001,S004,2023-06-22,0.26,Clearance
PRM0000488,TXN00002369,P001,S004,2023-06-25,0.22,Clearance
PRM0000489,TXN00002372,P001,S004,2023-06-28,0.14,Clearance
PRM0000490,TXN00002373,P001,S004,2023-06-29,0.06,Clearance
PRM0000491,TXN00002384,P001,S004,2023-07-10,0.26,Seasonal
PRM0000492,TXN00002396,P001,S004,2023-07-22,0.36,Festival
PRM0000493,TXN00002399,P001,S004,2023-07-25,0.22,Seasonal
PRM0000494,TXN00002404,P001,S004,2023-07-30,0.15,Festival
PRM0000495,TXN00002409,P001,S004,2023-08-04,0.3,Clearance
PRM0000496,TXN00002411,P001,S004,2023-08-06,0.06,Seasonal
PRM0000497,TXN00002421,P001,S004,2023-08-16,0.09,Festival
PRM0000498,TXN00002425,P001,S004,2023-08-20,0.33,Clearance
PRM0000499,TXN00002430,P001,S004,2023-08-25,0.35,Clearance
PRM0000500,TXN00002432,P001,S004,2023-08-27,0.09,Seasonal
PRM0000501,TXN00002433,P001,S004,2023-08-28,0.1,Festival
PRM0000502,TXN00002435,P001,S004,2023-08-30,0.32,Festival
PRM0000503,TXN00002441,P001,S004,2023-09-05,0.4,Clearance
PRM0000504,TXN00002449,P001,S004,2023-09-13,0.23,Festival
PRM0000505,TXN00002450,P001,S004,2023-09-14,0.12,Seasonal
PRM0000506,TXN00002451,P001,S004,2023-09-15,0.21,Seasonal
PRM0000507,TXN00002452,P001,S004,2023-09-16,0.29,Flash Sale
PRM0000508,TXN00002458,P001,S004,2023-09-22,0.07,Seasonal
PRM0000509,TXN00002459,P001,S004,2023-09-23,0.15,Clearance
PRM0000510,TXN00002460,P001,S004,2023-09-24,0.38,Seasonal
PRM0000511,TXN00002468,P001,S004,2023-10-02,0.26,Festival
PRM0000512,TXN00002476,P001,S004,2023-10-10,0.32,Clearance
PRM0000513,TXN00002483,P001,S004,2023-10-17,0.2,Flash Sale
PRM0000514,TXN00002494,P001,S004,2023-10-28,0.32,Festival
PRM0000515,TXN00002495,P001,S004,2023-10-29,0.28,Seasonal
PRM0000516,TXN00002496,P001,S004,2023-10-30,0.36,Seasonal
PRM0000517,TXN00002497,P001,S004,2023-10-31,0.4,Festival
PRM0000518,TXN00002501,P001,S004,2023-11-04,0.2,Festival
PRM0000519,TXN00002504,P001,S004,2023-11-07,0.16,Clearance
PRM0000520,TXN00002512,P001,S004,2023-11-15,0.38,Festival
PRM0000521,TXN00002514,P001,S004,2023-11-17,0.19,Seasonal
PRM0000522,TXN00002515,P001,S004,2023-11-18,0.18,Seasonal
PRM0000523,TXN00002519,P001,S004,2023-11-22,0.15,Clearance
PRM0000524,TXN00002531,P001,S004,2023-12-04,0.27,Festival
PRM0000525,TXN00002534,P001,S004,2023-12-07,0.38,Clearance
PRM0000526,TXN00002538,P001,S004,2023-12-11,0.14,Seasonal
PRM0000527,TXN00002539,P001,S004,2023-12-12,0.08,Flash Sale
PRM0000528,TXN00002541,P001,S004,2023-12-14,0.12,Clearance
PRM0000529,TXN00002543,P001,S004,2023-12-16,0.38,Seasonal
PRM0000530,TXN00002555,P001,S004,2023-12-28,0.32,Seasonal
PRM0000531,TXN00002560,P001,S004,2024-01-02,0.27,Seasonal
PRM0000532,TXN00002564,P001,S004,2024-01-06,0.32,Seasonal
PRM0000533,TXN00002569,P001,S004,2024-01-11,0.2,Festival
PRM0000534,TXN00002574,P001,S004,2024-01-16,0.24,Clearance
PRM0000535,TXN00002583,P001,S004,2024-01-25,0.38,Seasonal
PRM0000536,TXN00002594,P001,S004,2024-02-05,0.09,Clearance
PRM0000537,TXN00002595,P001,S004,2024-02-06,0.15,Seasonal
PRM0000538,TXN00002599,P001,S004,2024-02-10,0.06,Flash Sale
PRM0000539,TXN00002607,P001,S004,2024-02-18,0.23,Festival
PRM0000540,TXN00002610,P001,S004,2024-02-21,0.12,Seasonal
PRM0000541,TXN00002613,P001,S004,2024-02-24,0.3,Clearance
PRM0000542,TXN00002615,P001,S004,2024-02-26,0.21,Festival
PRM0000543,TXN00002619,P001,S004,2024-03-01,0.12,Clearance
PRM0000544,TXN00002621,P001,S004,2024-03-03,0.28,Clearance
PRM0000545,TXN00002628,P001,S004,2024-03-10,0.08,Flash Sale
PRM0000546,TXN00002632,P001,S004,2024-03-14,0.38,Clearance
PRM0000547,TXN00002646,P001,S004,2024-03-28,0.38,Festival
PRM0000548,TXN00002651,P001,S004,2024-04-02,0.2,Clearance
PRM0000549,TXN00002652,P001,S004,2024-04-03,0.07,Seasonal
PRM0000550,TXN00002654,P001,S004,2024-04-05,0.38,Flash Sale
PRM0000551,TXN00002655,P001,S004,2024-04-06,0.1,Seasonal
PRM0000552,TXN00002659,P001,S004,2024-04-10,0.12,Festival
PRM0000553,TXN00002660,P001,S004,2024-04-11,0.28,Festival
PRM0000554,TXN00002661,P001,S004,2024-04-12,0.14,Clearance
PRM0000555,TXN00002668,P001,S004,2024-04-19,0.28,Flash Sale
PRM0000556,TXN00002679,P001,S004,2024-04-30,0.19,Festival
PRM0000557,TXN00002681,P001,S004,2024-05-02,0.19,Flash Sale
PRM0000558,TXN00002684,P001,S004,2024-05-05,0.15,Flash Sale
PRM0000559,TXN00002690,P001,S004,2024-05-11,0.35,Seasonal
PRM0000560,TXN00002691,P001,S004,2024-05-12,0.22,Clearance
PRM0000561,TXN00002694,P001,S004,2024-05-15,0.1,Seasonal
PRM0000562,TXN00002703,P001,S004,2024-05-24,0.07,Clearance
PRM0000563,TXN00002717,P001,S004,2024-06-07,0.29,Festival
PRM0000564,TXN00002727,P001,S004,2024-06-17,0.33,Flash Sale
PRM0000565,TXN00002734,P001,S004,2024-06-24,0.35,Clearance
PRM0000566,TXN00002750,P001,S004,2024-07-10,0.09,Festival
PRM0000567,TXN00002759,P001,S004,2024-07-19,0.28,Festival
PRM0000568,TXN00002766,P001,S004,2024-07-26,0.16,Festival
PRM0000569,TXN00002781,P001,S004,2024-08-10,0.05,Festival
PRM0000570,TXN00002792,P001,S004,2024-08-21,0.17,Festival
PRM0000571,TXN00002795,P001,S004,2024-08-24,0.28,Flash Sale
PRM0000572,TXN00002797,P001,S004,2024-08-26,0.08,Festival
PRM0000573,TXN00002803,P001,S004,2024-09-01,0.18,Festival
PRM0000574,TXN00002816,P001,S004,2024-09-14,0.16,Seasonal
PRM0000575,TXN00002832,P001,S004,2024-09-30,0.1,Seasonal
PRM0000576,TXN00002845,P001,S004,2024-10-13,0.17,Festival
PRM0000577,TXN00002848,P001,S004,2024-10-16,0.29,Clearance
PRM0000578,TXN00002853,P001,S004,2024-10-21,0.38,Flash Sale
PRM0000579,TXN00002858,P001,S004,2024-10-26,0.09,Flash Sale
PRM0000580,TXN00002862,P001,S004,2024-10-30,0.14,Flash Sale
PRM0000581,TXN00002867,P001,S004,2024-11-04,0.24,Flash Sale
PRM0000582,TXN00002870,P001,S004,2024-11-07,0.37,Seasonal
PRM0000583,TXN00002875,P001,S004,2024-11-12,0.34,Festival
PRM0000584,TXN00002880,P001,S004,2024-11-17,0.39,Flash Sale
PRM0000585,TXN00002885,P001,S004,2024-11-22,0.1,Seasonal
PRM0000586,TXN00002891,P001,S004,2024-11-28,0.35,Seasonal
PRM0000587,TXN00002894,P001,S004,2024-12-01,0.21,Festival
PRM0000588,TXN00002900,P001,S004,2024-12-07,0.14,Clearance
PRM0000589,TXN00002911,P001,S004,2024-12-18,0.22,Clearance
PRM0000590,TXN00002914,P001,S004,2024-12-21,0.33,Flash Sale
PRM0000591,TXN00002917,P001,S004,2024-12-24,0.06,Seasonal
PRM0000592,TXN00002920,P001,S004,2024-12-27,0.29,Clearance
PRM0000593,TXN00002925,P001,S005,2023-01-01,0.36,Clearance
PRM0000594,TXN00002926,P001,S005,2023-01-02,0.39,Seasonal
PRM0000595,TXN00002927,P001,S005,2023-01-03,0.26,Flash Sale
PRM0000596,TXN00002932,P001,S005,2023-01-08,0.25,Seasonal
PRM0000597,TXN00002941,P001,S005,2023-01-17,0.32,Festival
PRM0000598,TXN00002942,P001,S005,2023-01-18,0.17,Seasonal
PRM0000599,TXN00002943,P001,S005,2023-01-19,0.22,Clearance
PRM0000600,TXN00002951,P001,S005,2023-01-27,0.22,Seasonal
PRM0000601,TXN00002956,P001,S005,2023-02-01,0.36,Festival
PRM0000602,TXN00002965,P001,S005,2023-02-10,0.13,Seasonal
PRM0000603,TXN00002966,P001,S005,2023-02-11,0.15,Flash Sale
PRM0000604,TXN00002970,P001,S005,2023-02-15,0.06,Festival
PRM0000605,TXN00002974,P001,S005,2023-02-19,0.24,Festival
PRM0000606,TXN00002975,P001,S005,2023-02-20,0.36,Seasonal
PRM0000607,TXN00002976,P001,S005,2023-02-21,0.13,Clearance
PRM0000608,TXN00002977,P001,S005,2023-02-22,0.4,Flash Sale
PRM0000609,TXN00002982,P001,S005,2023-02-27,0.11,Festival
PRM0000610,TXN00002990,P001,S005,2023-03-07,0.38,Seasonal
PRM0000611,TXN00002999,P001,S005,2023-03-16,0.17,Clearance
PRM0000612,TXN00003002,P001,S005,2023-03-19,0.11,Flash Sale
PRM0000613,TXN00003007,P001,S005,2023-03-24,0.38,Seasonal
PRM0000614,TXN00003009,P001,S005,2023-03-26,0.39,Clearance
PRM0000615,TXN00003013,P001,S005,2023-03-30,0.35,Festival
PRM0000616,TXN00003016,P001,S005,2023-04-02,0.32,Flash Sale
PRM0000617,TXN00003026,P001,S005,2023-04-12,0.35,Festival
PRM0000618,TXN00003032,P001,S005,2023-04-18,0.11,Seasonal
PRM0000619,TXN00003043,P001,S005,2023-04-29,0.32,Seasonal
PRM0000620,TXN00003046,P001,S005,2023-05-02,0.3,Clearance
PRM0000621,TXN00003052,P001,S005,2023-05-08,0.35,Clearance
PRM0000622,TXN00003053,P001,S005,2023-05-09,0.29,Seasonal
PRM0000623,TXN00003057,P001,S005,2023-05-13,0.38,Clearance
PRM0000624,TXN00003058,P001,S005,2023-05-14,0.13,Clearance
PRM0000625,TXN00003061,P001,S005,2023-05-17,0.37,Clearance
PRM0000626,TXN00003065,P001,S005,2023-05-21,0.14,Festival
PRM0000627,TXN00003068,P001,S005,2023-05-24,0.19,Seasonal
PRM0000628,TXN00003070,P001,S005,2023-05-26,0.26,Clearance
PRM0000629,TXN00003072,P001,S005,2023-05-28,0.35,Clearance
PRM0000630,TXN00003083,P001,S005,2023-06-08,0.4,Clearance
PRM0000631,TXN00003086,P001,S005,2023-06-11,0.2,Clearance
PRM0000632,TXN00003088,P001,S005,2023-06-13,0.38,Clearance
PRM0000633,TXN00003092,P001,S005,2023-06-17,0.16,Seasonal
PRM0000634,TXN00003097,P001,S005,2023-06-22,0.31,Clearance
PRM0000635,TXN00003108,P001,S005,2023-07-03,0.28,Clearance
PRM0000636,TXN00003114,P001,S005,2023-07-09,0.37,Seasonal
PRM0000637,TXN00003135,P001,S005,2023-07-30,0.25,Flash Sale
PRM0000638,TXN00003137,P001,S005,2023-08-01,0.29,Festival
PRM0000639,TXN00003141,P001,S005,2023-08-05,0.05,Clearance
PRM0000640,TXN00003143,P001,S005,2023-08-07,0.3,Clearance
PRM0000641,TXN00003144,P001,S005,2023-08-08,0.3,Seasonal
PRM0000642,TXN00003150,P001,S005,2023-08-14,0.34,Seasonal
PRM0000643,TXN00003158,P001,S005,2023-08-22,0.37,Festival
PRM0000644,TXN00003159,P001,S005,2023-08-23,0.18,Clearance
PRM0000645,TXN00003174,P001,S005,2023-09-07,0.2,Flash Sale
PRM0000646,TXN00003180,P001,S005,2023-09-13,0.39,Seasonal
PRM0000647,TXN00003184,P001,S005,2023-09-17,0.27,Clearance
PRM0000648,TXN00003187,P001,S005,2023-09-20,0.24,Flash Sale
PRM0000649,TXN00003188,P001,S005,2023-09-21,0.1,Seasonal
PRM0000650,TXN00003202,P001,S005,2023-10-05,0.38,Clearance
PRM0000651,TXN00003206,P001,S005,2023-10-09,0.34,Clearance
PRM0000652,TXN00003210,P001,S005,2023-10-13,0.08,Seasonal
PRM0000653,TXN00003220,P001,S005,2023-10-23,0.28,Seasonal
PRM0000654,TXN00003227,P001,S005,2023-10-30,0.3,Clearance
PRM0000655,TXN00003230,P001,S005,2023-11-02,0.19,Seasonal
PRM0000656,TXN00003234,P001,S005,2023-11-06,0.33,Festival
PRM0000657,TXN00003235,P001,S005,2023-11-07,0.32,Festival
PRM0000658,TXN00003237,P001,S005,2023-11-09,0.29,Clearance
PRM0000659,TXN00003241,P001,S005,2023-11-13,0.34,Festival
PRM0000660,TXN00003243,P001,S005,2023-11-15,0.11,Flash Sale
PRM0000661,TXN00003247,P001,S005,2023-11-19,0.17,Festival
PRM0000662,TXN00003249,P001,S005,2023-11-21,0.25,Flash Sale
PRM0000663,TXN00003256,P001,S005,2023-11-28,0.27,Festival
PRM0000664,TXN00003257,P001,S005,2023-11-29,0.14,Clearance
PRM0000665,TXN00003263,P001,S005,2023-12-05,0.3,Clearance
PRM0000666,TXN00003267,P001,S005,2023-12-09,0.11,Seasonal
PRM0000667,TXN00003275,P001,S005,2023-12-17,0.24,Clearance
PRM0000668,TXN00003288,P001,S005,2023-12-30,0.2,Seasonal
PRM0000669,TXN00003291,P001,S005,2024-01-02,0.21,Flash Sale
PRM0000670,TXN00003296,P001,S005,2024-01-07,0.39,Seasonal
PRM0000671,TXN00003306,P001,S005,2024-01-17,0.05,Flash Sale
PRM0000672,TXN00003316,P001,S005,2024-01-27,0.07,Flash Sale
PRM0000673,TXN00003321,P001,S005,2024-02-01,0.19,Flash Sale
PRM0000674,TXN00003325,P001,S005,2024-02-05,0.16,Clearance
PRM0000675,TXN00003330,P001,S005,2024-02-10,0.16,Seasonal
PRM0000676,TXN00003340,P001,S005,2024-02-20,0.37,Flash Sale
PRM0000677,TXN00003345,P001,S005,2024-02-25,0.31,Flash Sale
PRM0000678,TXN00003355,P001,S005,2024-03-06,0.25,Flash Sale
PRM0000679,TXN00003358,P001,S005,2024-03-09,0.39,Seasonal
PRM0000680,TXN00003360,P001,S005,2024-03-11,0.26,Festival
PRM0000681,TXN00003365,P001,S005,2024-03-16,0.11,Clearance
PRM0000682,TXN00003366,P001,S005,2024-03-17,0.06,Festival
PRM0000683,TXN00003369,P001,S005,2024-03-20,0.3,Clearance
PRM0000684,TXN00003397,P001,S005,2024-04-17,0.28,Flash Sale
PRM0000685,TXN00003403,P001,S005,2024-04-23,0.24,Seasonal
PRM0000686,TXN00003405,P001,S005,2024-04-25,0.26,Seasonal
PRM0000687,TXN00003406,P001,S005,2024-04-26,0.07,Clearance
PRM0000688,TXN00003407,P001,S005,2024-04-27,0.36,Flash Sale
PRM0000689,TXN00003413,P001,S005,2024-05-03,0.32,Festival
PRM0000690,TXN00003415,P001,S005,2024-05-05,0.34,Seasonal
PRM0000691,TXN00003419,P001,S005,2024-05-09,0.05,Festival
PRM0000692,TXN00003427,P001,S005,2024-05-17,0.19,Seasonal
PRM0000693,TXN00003430,P001,S005,2024-05-20,0.37,Flash Sale
PRM0000694,TXN00003431,P001,S005,2024-05-21,0.1,Festival
PRM0000695,TXN00003435,P001,S005,2024-05-25,0.33,Festival
PRM0000696,TXN00003440,P001,S005,2024-05-30,0.33,Flash Sale
PRM0000697,TXN00003452,P001,S005,2024-06-11,0.07,Flash Sale
PRM0000698,TXN00003453,P001,S005,2024-06-12,0.09,Seasonal
PRM0000699,TXN00003454,P001,S005,2024-06-13,0.09,Seasonal
PRM0000700,TXN00003464,P001,S005,2024-06-23,0.2,Seasonal
PRM0000701,TXN00003475,P001,S005,2024-07-04,0.31,Clearance
PRM0000702,TXN00003483,P001,S005,2024-07-12,0.19,Flash Sale
PRM0000703,TXN00003486,P001,S005,2024-07-15,0.34,Clearance
PRM0000704,TXN00003511,P001,S005,2024-08-09,0.18,Festival
PRM0000705,TXN00003513,P001,S005,2024-08-11,0.14,Festival
PRM0000706,TXN00003517,P001,S005,2024-08-15,0.06,Flash Sale
PRM0000707,TXN00003519,P001,S005,2024-08-17,0.24,Clearance
PRM0000708,TXN00003527,P001,S005,2024-08-25,0.35,Festival
PRM0000709,TXN00003528,P001,S005,2024-08-26,0.25,Festival
PRM0000710,TXN00003530,P001,S005,2024-08-28,0.13,Flash Sale
PRM0000711,TXN00003538,P001,S005,2024-09-05,0.36,Seasonal
PRM0000712,TXN00003539,P001,S005,2024-09-06,0.26,Flash Sale
PRM0000713,TXN00003541,P001,S005,2024-09-08,0.08,Clearance
PRM0000714,TXN00003543,P001,S005,2024-09-10,0.06,Clearance
PRM0000715,TXN00003550,P001,S005,2024-09-17,0.18,Flash Sale
PRM0000716,TXN00003558,P001,S005,2024-09-25,0.31,Flash Sale
PRM0000717,TXN00003562,P001,S005,2024-09-29,0.33,Clearance
PRM0000718,TXN00003563,P001,S005,2024-09-30,0.31,Festival
PRM0000719,TXN00003568,P001,S005,2024-10-05,0.09,Flash Sale
PRM0000720,TXN00003572,P001,S005,2024-10-09,0.38,Clearance
PRM0000721,TXN00003576,P001,S005,2024-10-13,0.21,Clearance
PRM0000722,TXN00003577,P001,S005,2024-10-14,0.22,Flash Sale
PRM0000723,TXN00003588,P001,S005,2024-10-25,0.08,Flash Sale
PRM0000724,TXN00003601,P001,S005,2024-11-07,0.16,Seasonal
PRM0000725,TXN00003607,P001,S005,2024-11-13,0.21,Flash Sale
PRM0000726,TXN00003608,P001,S005,2024-11-14,0.09,Flash Sale
PRM0000727,TXN00003612,P001,S005,2024-11-18,0.3,Seasonal
PRM0000728,TXN00003613,P001,S005,2024-11-19,0.21,Seasonal
PRM0000729,TXN00003614,P001,S005,2024-11-20,0.37,Festival
PRM0000730,TXN00003615,P001,S005,2024-11-21,0.37,Flash Sale
PRM0000731,TXN00003617,P001,S005,2024-11-23,0.29,Clearance
PRM0000732,TXN00003619,P001,S005,2024-11-25,0.16,Flash Sale
PRM0000733,TXN00003624,P001,S005,2024-11-30,0.06,Seasonal
PRM0000734,TXN00003632,P001,S005,2024-12-08,0.1,Clearance
PRM0000735,TXN00003642,P001,S005,2024-12-18,0.09,Seasonal
PRM0000736,TXN00003647,P001,S005,2024-12-23,0.07,Festival
PRM0000737,TXN00003651,P001,S005,2024-12-27,0.11,Festival
PRM0000738,TXN00003653,P001,S005,2024-12-29,0.14,Flash Sale
PRM0000739,TXN00003656,P002,S001,2023-01-01,0.3,Clearance
PRM0000740,TXN00003659,P002,S001,2023-01-04,0.09,Flash Sale
PRM0000741,TXN00003660,P002,S001,2023-01-05,0.24,Flash Sale
PRM0000742,TXN00003677,P002,S001,2023-01-22,0.38,Festival
PRM0000743,TXN00003680,P002,S001,2023-01-25,0.14,Festival
PRM0000744,TXN00003681,P002,S001,2023-01-26,0.3,Clearance
PRM0000745,TXN00003695,P002,S001,2023-02-09,0.27,Seasonal
PRM0000746,TXN00003696,P002,S001,2023-02-10,0.25,Festival
PRM0000747,TXN00003704,P002,S001,2023-02-18,0.27,Seasonal
PRM0000748,TXN00003711,P002,S001,2023-02-25,0.36,Clearance
PRM0000749,TXN00003712,P002,S001,2023-02-26,0.16,Festival
PRM0000750,TXN00003734,P002,S001,2023-03-20,0.3,Clearance
PRM0000751,TXN00003738,P002,S001,2023-03-24,0.38,Clearance
PRM0000752,TXN00003742,P002,S001,2023-03-28,0.32,Festival
PRM0000753,TXN00003745,P002,S001,2023-03-31,0.2,Flash Sale
PRM0000754,TXN00003751,P002,S001,2023-04-06,0.33,Festival
PRM0000755,TXN00003758,P002,S001,2023-04-13,0.38,Flash Sale
PRM0000756,TXN00003760,P002,S001,2023-04-15,0.11,Clearance
PRM0000757,TXN00003765,P002,S001,2023-04-20,0.37,Flash Sale
PRM0000758,TXN00003766,P002,S001,2023-04-21,0.35,Clearance
PRM0000759,TXN00003768,P002,S001,2023-04-23,0.36,Flash Sale
PRM0000760,TXN00003784,P002,S001,2023-05-09,0.31,Clearance
PRM0000761,TXN00003787,P002,S001,2023-05-12,0.22,Seasonal
PRM0000762,TXN00003789,P002,S001,2023-05-14,0.35,Festival
PRM0000763,TXN00003802,P002,S001,2023-05-27,0.06,Clearance
PRM0000764,TXN00003804,P002,S001,2023-05-29,0.36,Clearance
